runner,runner_id,runs,run_threat,run_value_added,in_behind,sep_gained,mean_run_distance,mean_run_fwd,final_third_runs,delta_v,delta_v_360,shots_5s,xg_added,retain_rate,loss_rate,value_lost,counter_runs,enc_receipt,enc_escaped,block_faced,second_def,crowded_runs,surrounded_runs,team,run_value_att,att_runs,position,pos_group,minutes,matches,RunThreat90,RunValue90,RunValueAll90,AttRuns90,InBehind90,Runs90,FinalThirdRuns90,SepGained,SepVsAvg,ThreatPerRun,Encirclement,EncEscaped,BlockFaced,SecondDef,CrowdedRuns90,SurroundedRuns90,PctSurrounded,DeltaV90,DeltaV360_90,Shot5s90,xGAdded90,ValueLost90,CounterRuns90,RetainRate,LossRate,NetValue90,RunThreat90_pct,RunValue90_pct,InBehind90_pct,Runs90_pct,FinalThirdRuns90_pct,SepGained_pct,SepVsAvg_pct,ThreatPerRun_pct,DeltaV90_pct,DeltaV360_90_pct,Shot5s90_pct,xGAdded90_pct,ValueLost90_pct,CounterRuns90_pct,RetainRate_pct,NetValue90_pct,RunValueAll90_pct,AttRuns90_pct,Encirclement_pct,EncEscaped_pct,BlockFaced_pct,SecondDef_pct,CrowdedRuns90_pct,SurroundedRuns90_pct,PctSurrounded_pct
Marcos Aoás Corrêa,4372.0,1535,-0.6691054195899953,-12.454300454727756,2,-2.3821982494274025,5.198843320957662,-0.6225666988193269,44,-1.1165035508515024,0.4099870816390297,9.0,1.554828906,0.9192182410423453,0.021498371335504887,2.7101667030814096,2,0.07698026219216178,-0.01723224943576582,15.42804638897482,16.321369931095756,44,40,Paris Saint-Germain,-3.114608700201886,44.0,Right Center Back,DEF,4530,51,-0.013293485157417125,-0.06187964305036859,-0.24743643287538586,0.8741721854304636,0.039735099337748346,30.496688741721854,0.8741721854304636,-2.3821982494274025,-0.015773718896885836,-0.00043589929614983405,0.07698026219216178,-0.01723224943576582,15.42804638897482,16.321369931095756,0.8741721854304636,0.7947019867549668,0.026058631921824105,-0.022182189752016607,0.008145438708060193,0.17880794701986755,0.03089064051655629,0.05384437158439887,0.039735099337748346,0.9192182410423453,0.021498371335504887,-0.07602656133641547,10.0,58.0,7.0,63.0,12.0,37.0,37.0,15.0,19.0,41.0,22.0,34.0,7.0,37.0,93.0,69.0,36.0,12.0,14.0,83.0,86.0,88.0,22.0,32.0,29.0
Georginio Wijnaldum,3567.0,197,0.01206114102499016,-3.99730489160164,2,-1.8309008258934893,4.440478397253133,0.19107838718813255,62,0.8712134436062201,0.4047066982661479,6.0,1.116252014,0.817258883248731,0.08121827411167512,1.6665610041696945,3,0.39805676719006616,-0.01845194637214999,15.005113687447245,9.054549592881957,68,75,Paris Saint-Germain,-0.8318395672949213,63.0,Right Center Midfield,MID,993,20,0.0010931547756788665,-0.07539331425633727,-0.36229349470709726,5.709969788519637,0.18126888217522658,17.854984894259818,5.619335347432024,-1.8309008258934893,0.5355237046370274,6.122406611670132e-05,0.39805676719006616,-0.01845194637214999,15.005113687447245,9.054549592881957,6.163141993957704,6.7975830815709966,0.38071065989847713,0.07896194352926465,0.03668036540176567,0.5438066465256798,0.10117087740181269,0.15104782515133183,0.2719033232628399,0.817258883248731,0.08121827411167512,-0.07208588162206718,49.0,56.0,27.0,20.0,37.0,63.0,63.0,49.0,69.0,58.0,49.0,64.0,49.0,88.0,27.0,75.0,25.0,37.0,80.0,78.0,64.0,20.0,53.0,59.0,81.0
Presnel Kimpembe,2999.0,782,-0.2796403712572536,-2.738016035780738,1,-2.141857582422876,5.17029028640478,-0.5476552249808145,33,-0.13965945675492764,0.6658427335782213,2.0,0.14737715,0.9194373401534527,0.02557544757033248,1.845486847552365,0,0.07969354288898697,-0.016697876422168828,15.305424198366,15.854161778887503,10,5,Paris Saint-Germain,-2.328357060076705,33.0,Left Center Back,DEF,2529,30,-0.009951614635489452,-0.08285968185326352,-0.09743829308828249,1.1743772241992882,0.03558718861209965,27.829181494661924,1.1743772241992882,-2.141857582422876,0.22456694810764066,-0.00035759638268191,0.07969354288898697,-0.016697876422168828,15.305424198366,15.854161778887503,0.35587188612099646,0.17793594306049823,0.00639386189258312,-0.004970087429000983,0.023695470945844174,0.0711743772241993,0.005244738434163702,0.0656756885249952,0.0,0.9194373401534527,0.02557544757033248,-0.07064577595399618,19.0,54.0,5.0,47.0,15.0,47.0,47.0,24.0,32.0,49.0,14.0,17.0,10.0,19.0,95.0,76.0,53.0,15.0,17.0,86.0,76.0,86.0,8.0,8.0,10.0
Ronald Federico Araújo da Silva,32480.0,319,-0.10742802535903424,-1.8580507047795565,3,-2.1688958067820585,5.687371122587777,-0.36009433789002904,12,-0.5766368482550481,0.04407790248243494,4.0,1.1625382789999998,0.9278996865203761,0.034482758620689655,0.973423406571449,0,0.05769671487432333,-0.006581029048582742,15.149699687665562,17.04814433560936,7,6,Barcelona,-1.3588720337800229,12.0,Right Center Back,DEF,1314,21,-0.007358083928700975,-0.09307342697123444,-0.12726374690270933,0.821917808219178,0.2054794520547945,21.849315068493148,0.821917808219178,-2.1688958067820585,0.1975287237484582,-0.0003367649697775368,0.05769671487432333,-0.006581029048582742,15.149699687665562,17.04814433560936,0.4794520547945205,0.410958904109589,0.018808777429467086,-0.039495674538016994,0.003019034416605133,0.273972602739726,0.07962590952054793,0.06667283606653761,0.0,0.9278996865203761,0.034482758620689655,-0.1061685106045546,31.0,53.0,32.0,24.0,10.0,42.0,42.0,25.0,14.0,34.0,27.0,59.0,14.0,19.0,98.0,53.0,49.0,10.0,10.0,97.0,69.0,92.0,10.0,20.0,25.0
Thilo Kehrer,8511.0,268,-0.09842942282339537,-2.3531584434293102,4,-3.0198174364351664,5.514735694615162,-0.6157007345351728,31,0.2503278136100169,0.3092334891506386,0.0,0.0,0.8880597014925373,0.055970149253731345,1.2338579236892957,1,0.1026081682730775,-0.01835203237674322,15.9816431160405,14.7442445642219,14,3,Paris Saint-Germain,-1.0111236109525574,32.0,Right Back,DEF,903,18,-0.009810241477414822,-0.100776439629823,-0.23453406412916716,3.1893687707641196,0.39867109634551495,26.710963455149503,3.089700996677741,-3.0198174364351664,-0.6533929059046497,-0.00036727396575893793,0.1026081682730775,-0.01835203237674322,15.9816431160405,14.7442445642219,1.3953488372093024,0.29900332225913623,0.011194029850746268,0.02494961597442029,0.030820613536608497,0.0,0.0,0.12297587279295305,0.09966777408637874,0.8880597014925373,0.055970149253731345,-0.09802625681853276,20.0,51.0,53.0,42.0,24.0,25.0,25.0,20.0,47.0,56.0,6.0,6.0,39.0,61.0,78.0,58.0,37.0,24.0,24.0,80.0,95.0,78.0,27.0,12.0,15.0
Achraf Hakimi Mouh,5245.0,1060,0.6898327222959239,-6.17834592706147,31,-3.867022516722174,5.4679165884973475,1.134982442312553,376,2.8856720046952993,3.6603829632886584,14.0,2.937307758,0.8528301886792453,0.07735849056603773,6.778019119678324,4,0.13917658772444108,-0.033954881357509285,15.395597119360158,13.748381165718811,98,55,Paris Saint-Germain,-4.367314908612533,377.0,Right Back,DEF,3795,45,0.016359669303460646,-0.10357268557974388,-0.14652203779592418,8.940711462450594,0.7351778656126482,25.138339920948614,8.91699604743083,-3.867022516722174,-1.5005979861916572,0.0006507855870716263,0.13917658772444108,-0.033954881357509285,15.395597119360158,13.748381165718811,2.324110671936759,1.3043478260869565,0.05188679245283019,0.06843490920226006,0.08680750110565988,0.3320158102766798,0.06965947252173914,0.16074353643505906,0.09486166007905138,0.8528301886792453,0.07735849056603773,-0.092308627232799,68.0,49.0,63.0,37.0,71.0,10.0,10.0,68.0,63.0,80.0,34.0,56.0,58.0,59.0,53.0,63.0,46.0,71.0,39.0,20.0,83.0,68.0,37.0,37.0,37.0
Jonathan Tah,8221.0,897,-0.8182328801163469,0.19266629819426465,2,-1.6594621752942795,4.585855264425778,-0.9851547519411624,33,-1.1867845335868128,0.5168227629947749,10.0,0.434620451,0.915273132664437,0.033444816053511704,2.5642869525682253,0,0.11667901918478578,-0.026413396642922443,13.680942819348182,14.117472952671415,19,10,Bayer Leverkusen,-3.6911182497771526,34.0,Center Back,DEF,2776,31,-0.026527723058527096,-0.11966881933715552,0.0062463857483731336,1.1023054755043227,0.06484149855907781,29.081412103746395,1.069884726224784,-1.6594621752942795,0.7069623552362372,-0.0009121882721475438,0.11667901918478578,-0.026413396642922443,13.680942819348182,14.117472952671415,0.6159942363112392,0.324207492795389,0.011148272017837236,-0.03847644381225258,0.016755781221012157,0.324207492795389,0.014090720673631124,0.0831361043700073,0.0,0.915273132664437,0.033444816053511704,-0.12161254818225989,3.0,47.0,12.0,49.0,14.0,75.0,75.0,5.0,15.0,44.0,32.0,19.0,19.0,19.0,90.0,44.0,63.0,14.0,25.0,47.0,2.0,75.0,17.0,14.0,14.0
Carlos Soler Barragán,6583.0,269,-0.06068874204842736,0.2617302465764717,11,-2.168381293071906,4.5835163421285205,0.2561991933159498,105,0.9963603798016732,1.0233594936087056,6.0,0.441053663,0.7843866171003717,0.11895910780669144,2.4241934593340324,0,0.3120572139222701,-0.027379895446220413,14.808708847525539,9.935739986217497,76,71,Paris Saint-Germain,-1.777625559287796,107.0,Right Center Midfield,MID,1160,22,-0.004708609296860743,-0.13791922442750143,0.02030665706196763,8.301724137931036,0.853448275862069,20.870689655172413,8.14655172413793,-2.168381293071906,0.19804323745861074,-0.00022560870649972997,0.3120572139222701,-0.027379895446220413,14.808708847525539,9.935739986217497,5.8965517241379315,5.508620689655173,0.26394052044609667,0.07730382257081947,0.07939858140067543,0.46551724137931033,0.03421968075,0.18808397529315768,0.0,0.7843866171003717,0.11895910780669144,-0.11078015272233821,41.0,46.0,73.0,22.0,66.0,44.0,44.0,39.0,68.0,76.0,44.0,37.0,66.0,19.0,14.0,47.0,66.0,66.0,59.0,41.0,54.0,34.0,51.0,53.0,59.0
Sergio Ramos García,5201.0,1175,-0.4529963057546816,-10.83682445988137,5,-2.2963782111550746,4.939330490274672,-0.46807021204908855,45,-0.5077238232708737,0.15860624672772183,4.0,0.535481327,0.9259574468085107,0.028085106382978724,2.924846382470631,0,0.08972636308757068,-0.02711489085929294,15.560517446308333,15.747425164964193,21,13,Paris Saint-Germain,-5.005032585731977,46.0,Right Center Back,DEF,3202,38,-0.012732563247320845,-0.14067861733787568,-0.3045953158617499,1.2929419113054341,0.1405371642723298,33.0262336039975,1.2648344784509682,-2.2963782111550746,0.07004631937544215,-0.00038552877085504814,0.08972636308757068,-0.02711489085929294,15.560517446308333,15.747425164964193,0.5902560899437851,0.3653966271080575,0.011063829787234043,-0.014270813271198826,0.004458014430198302,0.11242973141786383,0.015051005443472827,0.08220992330492091,0.0,0.9259574468085107,0.028085106382978724,-0.09648073657611973,14.0,44.0,20.0,69.0,17.0,39.0,39.0,19.0,25.0,37.0,17.0,22.0,17.0,19.0,97.0,59.0,31.0,17.0,20.0,44.0,90.0,85.0,15.0,15.0,12.0
Nuno Mendes,41092.0,716,1.1243010207084647,-13.154998203030248,18,-4.273051207555848,5.548300906603781,1.8256152247038357,275,2.8392466743259637,1.2417696340728819,10.0,1.546450261,0.861731843575419,0.0712290502793296,4.2128875135594,3,0.12657562735368216,-0.037866538554582274,15.244998304663726,13.736434442634767,57,27,Paris Saint-Germain,-5.669435882293254,276.0,Left Back,DEF,2888,42,0.03503708167027764,-0.17667909605484514,-0.40995493014983453,8.601108033240997,0.5609418282548477,22.313019390581715,8.569944598337951,-4.273051207555848,-1.906626677025331,0.0015702528222185262,0.12657562735368216,-0.037866538554582274,15.244998304663726,13.736434442634767,1.776315789473684,0.8414127423822714,0.03770949720670391,0.08848067890905012,0.03869780715601086,0.3116343490304709,0.04819270203947368,0.13128804578266828,0.09349030470914128,0.861731843575419,0.0712290502793296,-0.04280736687361816,78.0,42.0,56.0,27.0,69.0,8.0,8.0,85.0,73.0,61.0,29.0,41.0,46.0,58.0,58.0,86.0,20.0,69.0,34.0,14.0,73.0,66.0,32.0,34.0,36.0
Exequiel Alejandro Palacios,28268.0,810,-0.22595846414708773,-5.565077313482862,6,-1.5482155062985252,4.041405033374449,-0.34672481245007014,131,-0.6017837147318078,1.220809148033948,15.0,1.690729789,0.8679012345679012,0.07530864197530865,4.9736381682249275,3,0.38332809390410194,-0.020314577255212286,14.373254771949526,9.473725247376489,272,302,Bayer Leverkusen,-3.7671724704668015,131.0,Left Defensive Midfield,MID,1899,24,-0.010708931950098944,-0.17853897964297638,-0.2637477399754911,6.208530805687205,0.2843601895734597,38.388625592417064,6.208530805687205,-1.5482155062985252,0.8182090242319915,-0.00027896106684825646,0.38332809390410194,-0.020314577255212286,14.373254771949526,9.473725247376489,12.890995260663505,14.312796208530806,0.3728395061728395,-0.02852055520055961,0.05785825346132455,0.7109004739336492,0.08012937388625592,0.23571744873103923,0.14218009478672985,0.8679012345679012,0.07530864197530865,-0.26423800393159885,17.0,41.0,39.0,88.0,46.0,92.0,92.0,31.0,17.0,69.0,61.0,61.0,83.0,69.0,63.0,12.0,32.0,44.0,71.0,71.0,31.0,31.0,86.0,92.0,76.0
Edmond Fayçal Tapsoba,30606.0,754,-0.651681025947428,6.713310468000381,1,-1.718975901246408,5.303695707309225,-1.1390454391667821,41,-0.004946684632249076,1.1503923538374523,4.0,0.358901919,0.8859416445623343,0.03978779840848806,2.5629659041188413,1,0.10146792949230905,-0.01345363387092161,14.103728616663805,14.89743334106214,17,9,Bayer Leverkusen,-4.5873238124658435,41.0,Left Center Back,DEF,2215,28,-0.02647913875181423,-0.18639238967129837,0.2727755946365843,1.6659142212189617,0.040632054176072234,30.636568848758465,1.6659142212189617,-1.718975901246408,0.6474486292841086,-0.0008642984429010982,0.10146792949230905,-0.01345363387092161,14.103728616663805,14.89743334106214,0.690744920993228,0.3656884875846501,0.011936339522546418,-0.0002009939579694884,0.046742804444862625,0.16252821670428894,0.01458292221670429,0.10413856946758271,0.040632054176072234,0.8859416445623343,0.03978779840848806,-0.1043395634255522,5.0,39.0,8.0,64.0,19.0,66.0,66.0,8.0,36.0,63.0,20.0,20.0,25.0,39.0,75.0,56.0,81.0,19.0,22.0,93.0,15.0,80.0,19.0,17.0,19.0
Warren Zaire Emery,144059.0,220,0.0546893761477723,-0.7343605474326212,2,-3.0425994833190773,5.099691801991289,0.7441083202728107,52,0.4314125638437916,0.9074050678633693,4.0,0.168801335,0.8681818181818182,0.07727272727272727,1.4323208402325274,2,0.27966689731952776,-0.0346959230010449,15.165161094632001,11.688709413540264,49,45,Paris Saint-Germain,-1.76915907865992,52.0,Right Wing Back,DEF,814,23,0.006046736920515364,-0.1956072691393032,-0.08119465512154289,5.749385749385749,0.22113022113022113,24.324324324324326,5.749385749385749,-3.0425994833190773,-0.6761749527885605,0.000248588073398965,0.27966689731952776,-0.0346959230010449,15.165161094632001,11.688709413540264,5.417690417690418,4.975429975429975,0.20454545454545456,0.047699177820566645,0.10032734165565509,0.44226044226044225,0.018663538267813265,0.15836471206502145,0.22113022113022113,0.8681818181818182,0.07727272727272727,-0.1106655342444548,56.0,37.0,34.0,34.0,39.0,24.0,24.0,58.0,58.0,85.0,42.0,24.0,53.0,81.0,64.0,49.0,54.0,39.0,51.0,19.0,71.0,53.0,49.0,49.0,49.0
Vitor Machado Ferreira,34639.0,707,-0.14534361531748394,-11.218803914459667,8,-1.5875445152964953,4.201199484397576,-0.20519654352547545,165,1.7678262923161538,1.8306737893481024,14.0,1.368876239,0.8387553041018387,0.09618104667609619,5.55599387254558,1,0.39610804041481384,-0.015904720342773446,15.332285086201884,9.139302515713972,239,263,Paris Saint-Germain,-4.716309361890004,165.0,Right Center Midfield,MID,2123,30,-0.006161528675729418,-0.1999377496797458,-0.4755969629304616,6.994818652849741,0.3391427225624117,29.97173810645313,6.994818652849741,-1.5875445152964953,0.7788800152340214,-0.00020557795660181604,0.39610804041481384,-0.015904720342773446,15.332285086201884,9.139302515713972,10.131888836552049,11.149317004239284,0.371994342291372,0.07494317772418928,0.0776074616303953,0.5934997644842205,0.05803055181818182,0.2355343610593981,0.04239284032030146,0.8387553041018387,0.09618104667609619,-0.16059118333520883,36.0,36.0,46.0,61.0,54.0,85.0,85.0,41.0,64.0,75.0,54.0,49.0,81.0,41.0,41.0,27.0,14.0,54.0,78.0,88.0,80.0,24.0,78.0,81.0,75.0
Piero Martín Hincapié Reyna,38004.0,601,-0.21557083909158842,-1.7698408643369514,3,-2.1015350401692485,5.613285182304886,-0.5989275481775803,57,-0.34229860590376415,1.0862543687376454,2.0,0.087237785,0.9068219633943427,0.03494176372712146,1.8500256616035469,0,0.07820224807773224,-0.012685966945617883,14.338790248263098,15.61715866487545,20,7,Bayer Leverkusen,-3.5923844562597282,57.0,Left Center Back,DEF,1592,26,-0.01218679366723804,-0.203087060969457,-0.10005381770749097,3.222361809045226,0.16959798994974873,33.97613065326633,3.222361809045226,-2.1015350401692485,0.2648894903612682,-0.00035868692028550485,0.07820224807773224,-0.012685966945617883,14.338790248263098,15.61715866487545,1.1306532663316584,0.3957286432160804,0.011647254575707155,-0.0193510518412932,0.061408852504012616,0.11306532663316583,0.004931784327889447,0.10458687785447188,0.0,0.9068219633943427,0.03494176372712146,-0.12393792969576507,15.0,34.0,24.0,73.0,25.0,54.0,54.0,22.0,22.0,71.0,19.0,15.0,27.0,19.0,86.0,41.0,51.0,25.0,15.0,95.0,25.0,83.0,25.0,19.0,17.0
Danilo Luís Hélio Pereira,13621.0,1180,-0.2775042626552676,-10.087383986637002,7,-2.1197004825806984,4.866171366245559,-0.24147257775543018,77,0.03685576278129533,0.12552436878319656,2.0,0.034465333,0.8949152542372881,0.05423728813559322,5.885118660063935,5,0.17782977986995696,-0.024810816788951886,15.583290351601276,13.725316655048067,96,117,Paris Saint-Germain,-8.601175793167572,77.0,Left Center Back,DEF,3611,46,-0.006916472899189723,-0.21437436205623966,-0.2514163829402742,1.9191359734145665,0.17446690667405151,29.41013569648297,1.9191359734145665,-2.1197004825806984,0.24672404794981828,-0.00023517310394514205,0.17782977986995696,-0.024810816788951886,15.583290351601276,13.725316655048067,2.3926890058155634,2.9160897258377183,0.09915254237288136,0.0009185872750807476,0.003128549761973883,0.04984768762115757,0.0008590085765715868,0.14667977829015624,0.12461921905289393,0.8949152542372881,0.05423728813559322,-0.1457611910150755,34.0,32.0,25.0,51.0,22.0,51.0,51.0,34.0,44.0,36.0,12.0,12.0,47.0,66.0,81.0,32.0,34.0,22.0,42.0,53.0,92.0,64.0,39.0,47.0,42.0
Sergino Dest,21881.0,608,1.0112876058900206,-1.4056350077259538,18,-3.388411176342379,5.966573269425222,1.7387536109802664,313,1.2613899784057017,2.0415586575340923,15.0,1.789588204,0.8782894736842105,0.054276315789473686,2.516308810839987,0,0.1246654605181413,-0.033642581774778316,14.683446483481347,13.981401059532345,55,33,Barcelona,-4.994661605600255,314.0,Right Back,DEF,1844,28,0.049357854951248295,-0.2437741564555439,-0.06860474549638604,15.325379609544468,0.8785249457700651,29.674620390455534,15.276572668112799,-3.388411176342379,-1.0219866458118623,0.0016633019833717446,0.1246654605181413,-0.033642581774778316,14.683446483481347,13.981401059532345,2.684381778741866,1.6106290672451193,0.054276315789473686,0.06156458679854292,0.09964223382758584,0.7321041214750542,0.087344326659436,0.12281333675466316,0.0,0.8782894736842105,0.054276315789473686,-0.061248749956120244,93.0,31.0,75.0,56.0,93.0,17.0,17.0,88.0,59.0,83.0,63.0,63.0,37.0,19.0,71.0,80.0,56.0,92.0,31.0,24.0,47.0,73.0,41.0,41.0,41.0
Renato Júnior Luz Sanches,3593.0,334,0.13213508187384368,-1.490300079587643,6,-1.7644195491052337,4.312837091144922,0.004207365116362876,58,0.9397668805213019,1.486730628753451,8.0,1.426310714,0.8892215568862275,0.04491017964071856,1.0647696598057739,0,0.3283602945198534,-0.026175488029648187,15.312862566919895,10.755632500536477,80,93,Paris Saint-Germain,-2.2891642655242768,58.0,Left Center Midfield,MID,840,22,0.014157330200768967,-0.24526759987760108,-0.15967500852724748,6.214285714285714,0.6428571428571428,35.785714285714285,6.214285714285714,-1.7644195491052337,0.602004981425283,0.00039561401758635834,0.3283602945198534,-0.026175488029648187,15.312862566919895,10.755632500536477,8.571428571428571,9.964285714285714,0.27844311377245506,0.10068930862728236,0.15929256736644118,0.8571428571428572,0.15281900507142857,0.11408246355061863,0.0,0.8892215568862275,0.04491017964071856,-0.013393154923336273,66.0,29.0,59.0,76.0,47.0,64.0,64.0,61.0,76.0,92.0,68.0,73.0,31.0,19.0,80.0,92.0,44.0,46.0,63.0,49.0,78.0,47.0,76.0,78.0,66.0
Robert Andrich,9195.0,596,-0.549449652114776,-4.14514796666809,3,-1.3977256727498903,4.119579522683514,-0.6579909325208384,93,-1.0448304401427069,-0.007472232061419365,12.0,0.558821102,0.87751677852349,0.050335570469798654,2.5055666501991696,1,0.32185193718518856,-0.013579165152343253,14.05413159228322,10.098355254493308,148,161,Bayer Leverkusen,-5.227489296873642,93.0,Right Defensive Midfield,MID,1821,28,-0.027155666496611663,-0.25836026178947163,-0.20486728006596822,4.596375617792422,0.14827018121911037,29.45634266886326,4.596375617792422,-1.3977256727498903,0.9686988577806264,-0.0009218953894543222,0.32185193718518856,-0.013579165152343253,14.05413159228322,10.098355254493308,7.314662273476112,7.957166392092256,0.2701342281879195,-0.05163906623440068,-0.00036930306728596534,0.5930807248764415,0.02761883535420099,0.12383360709386342,0.04942339373970346,0.87751677852349,0.050335570469798654,-0.1754726733282641,2.0,27.0,22.0,54.0,34.0,100.0,100.0,3.0,12.0,25.0,53.0,31.0,41.0,42.0,69.0,22.0,39.0,34.0,61.0,92.0,14.0,39.0,66.0,66.0,63.0
Clément Lenglet,6826.0,1081,-0.4878753047585622,-5.71963497047263,4,-2.4867832504683838,5.502043504551828,-0.6901108239175975,55,0.7658586887536187,1.6621998338061965,3.0,0.08013442600000001,0.8954671600370028,0.036077705827937095,3.498428671910449,0,0.06597061783026772,-0.018040987361701354,15.259821437958754,16.596490360445852,14,6,Barcelona,-7.948996433095258,55.0,Left Center Back,DEF,2586,32,-0.016979418959114697,-0.27664720764832684,-0.19905922171018436,1.9141531322505803,0.13921113689095127,37.62180974477958,1.9141531322505803,-2.4867832504683838,-0.12035871993786706,-0.0004513185057896043,0.06597061783026772,-0.018040987361701354,15.259821437958754,16.596490360445852,0.4872389791183295,0.2088167053364269,0.005550416281221091,0.026654014689801116,0.05784918215102772,0.10440835266821345,0.002788901136890952,0.1217550581871386,0.0,0.8954671600370028,0.036077705827937095,-0.09510104349733747,8.0,25.0,19.0,83.0,20.0,36.0,36.0,14.0,49.0,68.0,15.0,14.0,36.0,19.0,83.0,61.0,41.0,20.0,12.0,81.0,75.0,90.0,12.0,10.0,8.0
Juan Bernat Velasco,15651.0,551,0.7624041115848676,-10.398809824093563,12,-4.406666988302684,5.3845494897125965,1.289158796141007,170,2.2433624120663853,2.266241075160277,8.0,0.524594692,0.8693284936479129,0.050816696914700546,2.399706964218321,0,0.11904935261501746,-0.03381407681812436,15.442629773690744,13.851723576330054,46,17,Paris Saint-Germain,-6.954253554082953,170.0,Left Back,DEF,2253,36,0.030455557053989387,-0.2777997425066426,-0.41539852825939666,6.790945406125166,0.4793608521970706,22.010652463382158,6.790945406125166,-4.406666988302684,-2.040242457772167,0.001383673523747491,0.11904935261501746,-0.03381407681812436,15.442629773690744,13.851723576330054,1.837549933422104,0.6790945406125166,0.030852994555353903,0.08961500980291819,0.09052893775606966,0.3195739014647137,0.02095584655126498,0.09586046461591162,0.0,0.8693284936479129,0.050816696914700546,-0.006245454812993434,71.0,24.0,54.0,25.0,51.0,7.0,7.0,80.0,75.0,81.0,31.0,25.0,22.0,19.0,66.0,93.0,17.0,51.0,27.0,22.0,88.0,71.0,36.0,29.0,31.0
Leandro Daniel Paredes,16308.0,316,-0.07378038215446632,-3.007568859116478,3,-1.5542860151870717,4.274674664487378,-0.29631835303669185,27,-0.8022510487953377,0.16377604425476627,3.0,0.233795938,0.9113924050632911,0.0379746835443038,1.217100843177729,0,0.2820193123749277,-0.03170155284534965,14.859270924726903,11.518356490610753,55,66,Paris Saint-Germain,-2.407734597639684,27.0,Center Defensive Midfield,MID,683,14,-0.009722158702638315,-0.3172710304356831,-0.39631214834624157,3.5578330893118597,0.3953147877013177,41.6398243045388,3.5578330893118597,-1.5542860151870717,0.812138515343445,-0.0002334822220078048,0.2820193123749277,-0.03170155284534965,14.859270924726903,11.518356490610753,7.247437774524158,8.69692532942899,0.2088607594936709,-0.10571390101256281,0.021581030721711515,0.3953147877013177,0.030807663865300147,0.16037932047729958,0.0,0.9113924050632911,0.0379746835443038,-0.26609322148986236,22.0,22.0,49.0,95.0,27.0,90.0,90.0,36.0,3.0,46.0,37.0,32.0,56.0,19.0,88.0,10.0,22.0,27.0,53.0,34.0,58.0,49.0,61.0,68.0,53.0
Idrissa Gana Gueye,3436.0,511,-0.0875860683840289,-7.854742419099932,5,-1.6495998525635132,4.313550464300472,-0.15703295738971004,91,1.2567050997477596,1.1362634393768551,10.0,0.952773828,0.8610567514677103,0.06262230919765166,2.487155615870318,1,0.3557873984551073,-0.021115393988107235,14.982736665459877,10.127231823399061,133,151,Paris Saint-Germain,-5.601377230834171,91.0,Left Center Midfield,MID,1411,20,-0.005586637955040823,-0.3572813258505141,-0.5010112102898611,5.804394046775337,0.3189227498228207,32.59390503189227,5.804394046775337,-1.6495998525635132,0.7168246779670036,-0.00017140130799222876,0.3557873984551073,-0.021115393988107235,14.982736665459877,10.127231823399061,8.48334514528703,9.631467044649185,0.29549902152641877,0.08015836922558353,0.07247605212184051,0.6378454996456414,0.060772249836995036,0.1586421016501266,0.06378454996456415,0.8610567514677103,0.06262230919765166,-0.07848373242454307,37.0,20.0,44.0,68.0,41.0,78.0,78.0,46.0,71.0,73.0,56.0,53.0,54.0,49.0,56.0,68.0,12.0,41.0,69.0,69.0,63.0,41.0,75.0,73.0,68.0
Sergi Roberto Carnicer,6379.0,443,0.29872965557867814,-4.350120273072983,12,-3.7061766585355813,5.493743887074015,0.7926958169684505,152,1.7334973731026406,2.231357905285764,6.0,0.808601446,0.8871331828442438,0.040632054176072234,1.4274944686702182,1,0.14569277957654062,-0.040748445145495464,14.908425821371587,13.323839572401413,35,24,Barcelona,-4.0358363255413625,153.0,Right Back,DEF,1007,15,0.026698777559166862,-0.3607003667316014,-0.388789299480207,13.674280039721946,1.0724925521350546,39.592850049652434,13.584905660377357,-3.7061766585355813,-1.3397521280050646,0.0006743333083040139,0.14569277957654062,-0.040748445145495464,14.908425821371587,13.323839572401413,3.1281032770605757,2.144985104270109,0.05417607223476298,0.154930251816522,0.19942622788055492,0.5362462760675273,0.0722682523733863,0.127581432155233,0.08937437934458788,0.8871331828442438,0.040632054176072234,0.02734881966128902,69.0,19.0,80.0,90.0,85.0,14.0,14.0,69.0,92.0,95.0,47.0,58.0,44.0,54.0,76.0,97.0,24.0,85.0,41.0,7.0,59.0,61.0,44.0,44.0,39.0
